,fecha,producto,categoria,cantidad,precio_unitario,total,metodo_pago,es_outlier,cantidad_log
12645,2024-05-02,Carne molida,Carnes,4,5.8,23.2,Efectivo,True,1.6094379124341003
12646,2023-07-04,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
12647,2024-05-06,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
12648,2023-07-14,Bolsas plásticas,Descartables,15,0.1,1.5,QR,False,2.772588722239781
12649,2024-05-28,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
12652,2023-10-25,Leche entera,Lácteos,4,1.2,4.8,Efectivo,False,1.6094379124341003
12653,2024-10-29,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta crédito,False,2.3978952727983707
12654,2023-06-15,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
12655,2023-06-23,Bolsas plásticas,Descartables,4,0.1,0.4,QR,False,1.6094379124341003
12657,2023-07-19,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta débito,False,1.6094379124341003
12659,2023-08-03,Jamón de pavo,Embutidos,1,3.2,3.2,QR,False,0.6931471805599453
12661,2024-10-02,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12662,2024-09-09,Yogurt natural,Lácteos,2,0.9,1.8,Efectivo,False,1.0986122886681098
12663,2024-02-04,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
12664,2023-07-22,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
12665,2023-10-08,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
12666,2024-03-02,Pollo entero,Carnes,3,4.5,13.5,Tarjeta crédito,False,1.3862943611198906
12667,2024-05-31,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12671,2023-11-22,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
12672,2024-11-19,Jamón de pavo,Embutidos,3,3.2,9.6,Tarjeta crédito,False,1.3862943611198906
12674,2023-08-24,Jamón de pavo,Embutidos,4,3.2,12.8,Tarjeta crédito,True,1.6094379124341003
12675,2024-09-08,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta crédito,False,1.6094379124341003
12676,2023-06-29,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12677,2024-12-11,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
12678,2024-04-13,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
12679,2024-11-03,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12680,2023-01-06,Papas precocinadas,Congelados,6,2.3,13.8,Tarjeta crédito,False,1.9459101490553132
12681,2023-10-24,Leche entera,Lácteos,4,1.2,4.8,Efectivo,False,1.6094379124341003
12682,2024-01-07,Bolsas plásticas,Descartables,13,0.1,1.3,Transferencia,False,2.6390573296152584
12683,2024-11-29,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta débito,False,2.6390573296152584
12685,2023-07-11,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12686,2023-08-09,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12687,2023-06-16,Yogurt natural,Lácteos,7,0.9,6.3,Efectivo,True,2.0794415416798357
12689,2024-02-24,Leche entera,Lácteos,5,1.2,6.0,QR,False,1.791759469228055
12690,2024-05-02,Leche entera,Lácteos,3,1.2,3.6,Tarjeta crédito,False,1.3862943611198906
12691,2024-05-15,Refresco 2L,Bebidas,5,1.1,5.5,Efectivo,False,1.791759469228055
12692,2023-08-11,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
12693,2023-07-20,Yogurt natural,Lácteos,1,0.9,0.9,Efectivo,False,0.6931471805599453
12694,2023-09-27,Jamón de pavo,Embutidos,2,3.2,6.4,QR,False,1.0986122886681098
12695,2024-09-14,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta crédito,False,1.791759469228055
12696,2024-04-04,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
12697,2023-10-31,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12699,2023-10-11,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta crédito,False,1.6094379124341003
12700,2024-02-27,Yogurt natural,Lácteos,1,0.9,0.9,Efectivo,False,0.6931471805599453
12701,2024-11-21,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
12702,2023-05-18,Bolsas plásticas,Descartables,12,0.1,1.2,Efectivo,False,2.5649493574615367
12703,2023-11-18,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta débito,False,2.3978952727983707
12704,2023-12-28,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12706,2023-11-08,Papas precocinadas,Congelados,4,2.3,9.2,Tarjeta débito,False,1.6094379124341003
12707,2023-03-28,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta crédito,False,2.1972245773362196
12710,2023-08-24,Papas precocinadas,Congelados,4,2.3,9.2,Efectivo,False,1.6094379124341003
12711,2023-03-13,Yogurt natural,Lácteos,5,0.9,4.5,Tarjeta crédito,False,1.791759469228055
12712,2024-08-17,Refresco 2L,Bebidas,10,1.1,11.0,Tarjeta crédito,False,2.3978952727983707
12713,2024-10-16,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
12714,2023-11-08,Refresco 2L,Bebidas,8,1.1,8.8,Tarjeta débito,False,2.1972245773362196
12715,2023-04-26,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
12716,2023-07-22,Leche entera,Lácteos,5,1.2,6.0,Tarjeta crédito,False,1.791759469228055
12717,2024-02-22,Carne molida,Carnes,2,5.8,11.6,Tarjeta crédito,False,1.0986122886681098
12718,2023-08-30,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12719,2024-06-22,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
12720,2024-09-04,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
12722,2023-06-14,Bolsas plásticas,Descartables,14,0.1,1.4,Efectivo,False,2.70805020110221
12723,2023-12-21,Carne molida,Carnes,3,5.8,17.4,Efectivo,False,1.3862943611198906
12725,2024-02-20,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
12726,2023-06-11,Jamón de pavo,Embutidos,4,3.2,12.8,Tarjeta crédito,True,1.6094379124341003
12727,2024-12-08,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
12728,2023-10-31,Bolsas plásticas,Descartables,5,0.1,0.5,QR,False,1.791759469228055
12729,2024-03-09,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
12731,2024-10-22,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
12733,2023-12-21,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
12734,2024-01-13,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
12735,2023-06-19,Pollo entero,Carnes,4,4.5,18.0,Efectivo,True,1.6094379124341003
12736,2024-06-06,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
12737,2023-12-16,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
12738,2024-10-11,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
12739,2023-07-14,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta débito,False,1.6094379124341003
12740,2023-07-17,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
12742,2024-08-07,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12743,2023-06-21,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
12745,2024-08-29,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12746,2023-07-06,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta débito,False,2.302585092994046
12747,2023-10-16,Bolsas plásticas,Descartables,8,0.1,0.8,Transferencia,False,2.1972245773362196
12748,2023-08-09,Carne molida,Carnes,4,5.8,23.2,Transferencia,True,1.6094379124341003
12749,2023-06-11,Yogurt natural,Lácteos,7,0.9,6.3,Transferencia,True,2.0794415416798357
12751,2023-10-24,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
12752,2023-05-08,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
12753,2024-03-19,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
12755,2024-12-08,Pasta de Tomate,Enlatados,1,0.75,0.75,QR,False,0.6931471805599453
12756,2023-11-23,Bolsas plásticas,Descartables,17,0.1,1.7,Transferencia,False,2.8903717578961645
12757,2024-07-23,Refresco 2L,Bebidas,8,1.1,8.8,Transferencia,False,2.1972245773362196
12759,2024-04-16,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta crédito,False,2.3978952727983707
12760,2023-04-11,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
12763,2023-04-03,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12764,2023-11-04,Papas precocinadas,Congelados,2,2.3,4.6,Efectivo,False,1.0986122886681098
12765,2023-08-09,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
12767,2023-10-14,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12768,2023-02-08,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12769,2024-01-25,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
12770,2023-08-15,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
12771,2023-04-25,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12772,2024-04-27,Bolsas plásticas,Descartables,5,0.1,0.5,Efectivo,False,1.791759469228055
12773,2024-02-16,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
12774,2023-09-30,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
12775,2024-09-27,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
12776,2024-07-05,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
12777,2023-07-17,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
12778,2024-09-10,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
12779,2024-01-29,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12781,2024-11-14,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12782,2024-10-17,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta crédito,False,1.9459101490553132
12783,2023-12-30,Yogurt natural,Lácteos,8,0.9,7.2,Tarjeta débito,True,2.1972245773362196
12785,2024-12-01,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
12786,2024-07-18,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12787,2024-03-19,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
12788,2024-05-18,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
12789,2024-09-24,Bolsas plásticas,Descartables,16,0.1,1.6,Efectivo,False,2.833213344056216
12790,2023-05-05,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12792,2024-04-09,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
12793,2023-11-09,Leche entera,Lácteos,4,1.2,4.8,Transferencia,False,1.6094379124341003
12794,2024-11-21,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
12795,2023-04-08,Refresco 2L,Bebidas,7,1.1,7.7,Efectivo,False,2.0794415416798357
12797,2023-05-30,Bolsas plásticas,Descartables,14,0.1,1.4,Tarjeta débito,False,2.70805020110221
12799,2024-12-09,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
12800,2024-06-22,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12801,2023-07-22,Carne molida,Carnes,3,5.8,17.4,Transferencia,False,1.3862943611198906
12803,2023-03-18,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
12804,2024-09-18,Leche entera,Lácteos,3,1.2,3.6,Tarjeta débito,False,1.3862943611198906
12805,2024-06-19,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta crédito,False,1.9459101490553132
12806,2024-03-12,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12807,2024-10-19,Papas precocinadas,Congelados,6,2.3,13.8,Efectivo,False,1.9459101490553132
12808,2023-07-29,Refresco 2L,Bebidas,10,1.1,11.0,Transferencia,False,2.3978952727983707
12811,2023-06-12,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
12812,2024-08-22,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
12813,2023-10-05,Bolsas plásticas,Descartables,8,0.1,0.8,Efectivo,False,2.1972245773362196
12814,2023-05-16,Papas precocinadas,Congelados,6,2.3,13.8,Tarjeta débito,False,1.9459101490553132
12815,2024-03-10,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12816,2023-06-05,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
12818,2024-02-05,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
12822,2023-10-16,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12823,2024-07-16,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12825,2024-05-27,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta crédito,False,0.6931471805599453
12827,2023-05-01,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12828,2024-05-24,Jamón de pavo,Embutidos,3,3.2,9.6,Tarjeta crédito,False,1.3862943611198906
12829,2023-05-29,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
12830,2023-03-29,Pasta de Tomate,Enlatados,2,0.75,1.5,Efectivo,False,1.0986122886681098
12832,2024-07-18,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
12833,2023-09-13,Leche entera,Lácteos,3,1.2,3.6,Transferencia,False,1.3862943611198906
12834,2024-09-08,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
12835,2024-05-14,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
12836,2024-07-08,Pasta de Tomate,Enlatados,8,0.75,6.0,Tarjeta crédito,False,2.1972245773362196
12837,2023-07-12,Bolsas plásticas,Descartables,15,0.1,1.5,Tarjeta crédito,False,2.772588722239781
12838,2024-11-23,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
12839,2024-02-11,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
12840,2023-04-29,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
12841,2023-04-11,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
12842,2023-03-27,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
12843,2024-02-08,Jamón de pavo,Embutidos,4,3.2,12.8,Tarjeta débito,True,1.6094379124341003
12844,2023-05-06,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
12845,2024-11-16,Pasta de Tomate,Enlatados,5,0.75,3.75,Transferencia,False,1.791759469228055
12846,2023-05-09,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
12847,2024-10-14,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12848,2024-01-18,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
12849,2024-03-01,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
12850,2024-07-02,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta débito,False,1.6094379124341003
12851,2024-05-03,Pollo entero,Carnes,3,4.5,13.5,Tarjeta débito,False,1.3862943611198906
12852,2024-04-06,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
12854,2024-04-22,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
12855,2023-12-27,Pollo entero,Carnes,3,4.5,13.5,Tarjeta débito,False,1.3862943611198906
12856,2024-06-27,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
12857,2024-07-16,Leche entera,Lácteos,5,1.2,6.0,Tarjeta débito,False,1.791759469228055
12858,2024-11-09,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12859,2023-07-24,Bolsas plásticas,Descartables,17,0.1,1.7,Tarjeta crédito,False,2.8903717578961645
12860,2024-09-11,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
12861,2023-08-07,Bolsas plásticas,Descartables,15,0.1,1.5,Transferencia,False,2.772588722239781
12863,2023-03-06,Pasta de Tomate,Enlatados,5,0.75,3.75,Transferencia,False,1.791759469228055
12865,2024-06-09,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12867,2023-09-30,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
12868,2024-10-15,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
12869,2024-06-11,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12870,2023-07-25,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta crédito,False,2.302585092994046
12871,2024-03-23,Leche entera,Lácteos,4,1.2,4.8,Efectivo,False,1.6094379124341003
12873,2023-10-04,Bolsas plásticas,Descartables,8,0.1,0.8,Efectivo,False,2.1972245773362196
12874,2023-07-29,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
12875,2023-11-13,Papas precocinadas,Congelados,5,2.3,11.5,QR,False,1.791759469228055
12876,2023-07-17,Refresco 2L,Bebidas,3,1.1,3.3,QR,False,1.3862943611198906
12877,2024-06-02,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
12878,2023-06-11,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
12879,2024-11-07,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
12880,2023-03-10,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12882,2023-11-15,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12884,2024-12-06,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12885,2023-09-25,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12886,2023-12-12,Papas precocinadas,Congelados,4,2.3,9.2,Tarjeta crédito,False,1.6094379124341003
12887,2024-11-22,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12889,2024-06-03,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12890,2024-09-11,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12891,2023-03-22,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
12894,2024-07-18,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
12899,2023-03-28,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
12900,2024-06-18,Bolsas plásticas,Descartables,4,0.1,0.4,Tarjeta débito,False,1.6094379124341003
12903,2023-10-20,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12904,2024-04-13,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
12905,2024-07-16,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
12906,2023-12-21,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
12907,2024-02-05,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
12908,2024-05-28,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12909,2024-09-05,Bolsas plásticas,Descartables,3,0.1,0.3,QR,False,1.3862943611198906
12910,2024-06-29,Refresco 2L,Bebidas,6,1.1,6.6,Tarjeta crédito,False,1.9459101490553132
12911,2024-05-23,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
12912,2024-12-07,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
12913,2023-03-14,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
12914,2023-06-24,Leche entera,Lácteos,3,1.2,3.6,Transferencia,False,1.3862943611198906
12915,2024-07-29,Pasta de Tomate,Enlatados,2,0.75,1.5,QR,False,1.0986122886681098
12916,2023-06-10,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
12917,2023-01-05,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12918,2023-04-20,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta débito,False,2.0794415416798357
12919,2024-06-22,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta crédito,False,1.6094379124341003
12921,2023-07-20,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta crédito,False,1.0986122886681098
12923,2024-03-22,Yogurt natural,Lácteos,1,0.9,0.9,Efectivo,False,0.6931471805599453
12924,2024-05-28,Bolsas plásticas,Descartables,13,0.1,1.3,Tarjeta crédito,False,2.6390573296152584
12926,2024-04-15,Refresco 2L,Bebidas,7,1.1,7.7,Tarjeta débito,False,2.0794415416798357
12927,2024-05-22,Yogurt natural,Lácteos,5,0.9,4.5,Transferencia,False,1.791759469228055
12928,2023-05-08,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
12929,2024-02-02,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12931,2024-09-28,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12932,2024-06-08,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
12933,2023-05-15,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
12934,2023-11-30,Yogurt natural,Lácteos,2,0.9,1.8,QR,False,1.0986122886681098
12935,2023-11-29,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
12936,2023-08-28,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
12937,2024-09-23,Helado familiar,Lácteos,3,4.0,12.0,Efectivo,False,1.3862943611198906
12938,2023-06-05,Refresco 2L,Bebidas,8,1.1,8.8,QR,False,2.1972245773362196
12940,2023-06-22,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12941,2024-07-03,Bolsas plásticas,Descartables,11,0.1,1.1,QR,False,2.4849066497880004
12942,2023-09-12,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta crédito,False,1.791759469228055
12943,2023-03-03,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12944,2023-06-10,Helado familiar,Lácteos,3,4.0,12.0,Transferencia,False,1.3862943611198906
12945,2024-05-06,Refresco 2L,Bebidas,7,1.1,7.7,Efectivo,False,2.0794415416798357
12946,2023-04-15,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
12948,2023-06-12,Bolsas plásticas,Descartables,14,0.1,1.4,Tarjeta débito,False,2.70805020110221
12949,2023-11-30,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12950,2023-11-06,Pasta de Tomate,Enlatados,6,0.75,4.5,Tarjeta crédito,False,1.9459101490553132
12951,2024-10-19,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
12952,2023-06-17,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
12953,2023-01-03,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12954,2024-10-16,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta crédito,False,1.3862943611198906
12955,2024-09-03,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
12958,2024-06-27,Pollo entero,Carnes,3,4.5,13.5,Tarjeta débito,False,1.3862943611198906
12959,2023-03-28,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12960,2023-06-05,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
12961,2023-08-29,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
12962,2023-08-31,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
12963,2023-09-05,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
12964,2024-10-15,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta débito,False,1.0986122886681098
12965,2023-09-13,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
12967,2023-11-04,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
12968,2024-11-04,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta débito,False,2.3978952727983707
12969,2023-07-06,Jamón de pavo,Embutidos,3,3.2,9.6,Efectivo,False,1.3862943611198906
12971,2024-10-01,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12973,2024-02-15,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12975,2023-08-25,Carne molida,Carnes,3,5.8,17.4,Tarjeta débito,False,1.3862943611198906
12976,2024-09-11,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
12977,2024-01-11,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12978,2024-05-17,Pollo entero,Carnes,4,4.5,18.0,Efectivo,True,1.6094379124341003
12979,2024-03-29,Pollo entero,Carnes,4,4.5,18.0,Efectivo,True,1.6094379124341003
12980,2024-11-26,Bolsas plásticas,Descartables,18,0.1,1.8,Tarjeta débito,False,2.9444389791664403
12981,2024-12-10,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12983,2024-08-13,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
