fecha,categoria,tipo,cantidad,ci_lower,ci_upper
2024-05-17,Bebidas,Historico,13,,
2024-05-17,Carnes,Historico,9,,
2024-05-17,Congelados,Historico,13,,
2024-05-17,Descartables,Historico,43,,
2024-05-17,Embutidos,Historico,5,,
2024-05-17,Enlatados,Historico,3,,
2024-05-17,Lacteos,Historico,33,,
2024-05-18,Bebidas,Historico,12,,
2024-05-18,Carnes,Historico,27,,
2024-05-18,Congelados,Historico,17,,
2024-05-18,Descartables,Historico,37,,
2024-05-18,Embutidos,Historico,4,,
2024-05-18,Enlatados,Historico,9,,
2024-05-18,Lacteos,Historico,30,,
2024-05-20,Bebidas,Historico,7,,
2024-05-20,Carnes,Historico,7,,
2024-05-20,Congelados,Historico,5,,
2024-05-20,Descartables,Historico,57,,
2024-05-20,Embutidos,Historico,1,,
2024-05-20,Enlatados,Historico,2,,
2024-05-20,Lacteos,Historico,36,,
2024-05-21,Bebidas,Historico,15,,
2024-05-21,Carnes,Historico,6,,
2024-05-21,Congelados,Historico,5,,
2024-05-21,Descartables,Historico,67,,
2024-05-21,Embutidos,Historico,2,,
2024-05-21,Enlatados,Historico,6,,
2024-05-21,Lacteos,Historico,15,,
2024-05-22,Carnes,Historico,14,,
2024-05-22,Congelados,Historico,4,,
2024-05-22,Descartables,Historico,49,,
2024-05-22,Embutidos,Historico,5,,
2024-05-22,Enlatados,Historico,2,,
2024-05-22,Lacteos,Historico,23,,
2024-05-23,Bebidas,Historico,14,,
2024-05-23,Carnes,Historico,11,,
2024-05-23,Congelados,Historico,1,,
2024-05-23,Descartables,Historico,24,,
2024-05-23,Embutidos,Historico,2,,
2024-05-23,Enlatados,Historico,14,,
2024-05-23,Lacteos,Historico,21,,
2024-05-24,Bebidas,Historico,15,,
2024-05-24,Carnes,Historico,11,,
2024-05-24,Descartables,Historico,42,,
2024-05-24,Embutidos,Historico,4,,
2024-05-24,Enlatados,Historico,9,,
2024-05-24,Lacteos,Historico,24,,
2024-05-25,Bebidas,Historico,4,,
2024-05-25,Carnes,Historico,19,,
2024-05-25,Congelados,Historico,2,,
2024-05-25,Descartables,Historico,12,,
2024-05-25,Embutidos,Historico,2,,
2024-05-25,Enlatados,Historico,6,,
2024-05-25,Lacteos,Historico,47,,
2024-05-27,Bebidas,Historico,22,,
2024-05-27,Carnes,Historico,8,,
2024-05-27,Congelados,Historico,6,,
2024-05-27,Descartables,Historico,16,,
2024-05-27,Embutidos,Historico,1,,
2024-05-27,Enlatados,Historico,21,,
2024-05-27,Lacteos,Historico,36,,
2024-05-28,Bebidas,Historico,7,,
2024-05-28,Carnes,Historico,11,,
2024-05-28,Congelados,Historico,11,,
2024-05-28,Descartables,Historico,106,,
2024-05-28,Embutidos,Historico,5,,
2024-05-28,Enlatados,Historico,7,,
2024-05-28,Lacteos,Historico,24,,
2024-05-29,Bebidas,Historico,11,,
2024-05-29,Carnes,Historico,9,,
2024-05-29,Congelados,Historico,3,,
2024-05-29,Descartables,Historico,57,,
2024-05-29,Embutidos,Historico,1,,
2024-05-29,Enlatados,Historico,41,,
2024-05-29,Lacteos,Historico,25,,
2024-05-30,Bebidas,Historico,14,,
2024-05-30,Carnes,Historico,12,,
2024-05-30,Congelados,Historico,6,,
2024-05-30,Descartables,Historico,140,,
2024-05-30,Embutidos,Historico,2,,
2024-05-30,Enlatados,Historico,5,,
2024-05-30,Lacteos,Historico,26,,
2024-05-31,Bebidas,Historico,24,,
2024-05-31,Carnes,Historico,15,,
2024-05-31,Congelados,Historico,3,,
2024-05-31,Descartables,Historico,30,,
2024-05-31,Embutidos,Historico,3,,
2024-05-31,Enlatados,Historico,31,,
2024-05-31,Lacteos,Historico,24,,
2024-06-01,Bebidas,Historico,18,,
2024-06-01,Carnes,Historico,11,,
2024-06-01,Congelados,Historico,12,,
2024-06-01,Descartables,Historico,54,,
2024-06-01,Embutidos,Historico,5,,
2024-06-01,Enlatados,Historico,10,,
2024-06-01,Lacteos,Historico,27,,
2024-06-02,Bebidas,Historico,19,,
2024-06-02,Carnes,Historico,6,,
2024-06-02,Congelados,Historico,10,,
2024-06-02,Descartables,Historico,9,,
2024-06-02,Embutidos,Historico,4,,
2024-06-02,Enlatados,Historico,22,,
2024-06-02,Lacteos,Historico,15,,
2024-06-03,Bebidas,Historico,16,,
2024-06-03,Carnes,Historico,18,,
2024-06-03,Congelados,Historico,3,,
2024-06-03,Descartables,Historico,13,,
2024-06-03,Embutidos,Historico,5,,
2024-06-03,Enlatados,Historico,13,,
2024-06-03,Lacteos,Historico,50,,
2024-06-04,Bebidas,Historico,21,,
2024-06-04,Carnes,Historico,13,,
2024-06-04,Congelados,Historico,6,,
2024-06-04,Descartables,Historico,48,,
2024-06-04,Embutidos,Historico,4,,
2024-06-04,Enlatados,Historico,12,,
2024-06-04,Lacteos,Historico,54,,
2024-06-05,Bebidas,Historico,12,,
2024-06-05,Carnes,Historico,8,,
2024-06-05,Congelados,Historico,7,,
2024-06-05,Descartables,Historico,41,,
2024-06-05,Embutidos,Historico,6,,
2024-06-05,Enlatados,Historico,3,,
2024-06-05,Lacteos,Historico,15,,
2024-06-06,Bebidas,Historico,6,,
2024-06-06,Carnes,Historico,6,,
2024-06-06,Congelados,Historico,18,,
2024-06-06,Descartables,Historico,30,,
2024-06-06,Embutidos,Historico,2,,
2024-06-06,Enlatados,Historico,5,,
2024-06-06,Lacteos,Historico,41,,
2024-06-07,Bebidas,Historico,54,,
2024-06-07,Carnes,Historico,13,,
2024-06-07,Congelados,Historico,2,,
2024-06-07,Descartables,Historico,9,,
2024-06-07,Embutidos,Historico,6,,
2024-06-07,Enlatados,Historico,23,,
2024-06-07,Lacteos,Historico,11,,
2024-06-08,Bebidas,Historico,25,,
2024-06-08,Carnes,Historico,18,,
2024-06-08,Congelados,Historico,12,,
2024-06-08,Descartables,Historico,84,,
2024-06-08,Embutidos,Historico,1,,
2024-06-08,Enlatados,Historico,24,,
2024-06-08,Lacteos,Historico,29,,
2024-06-09,Bebidas,Historico,6,,
2024-06-09,Carnes,Historico,12,,
2024-06-09,Congelados,Historico,9,,
2024-06-09,Descartables,Historico,60,,
2024-06-09,Embutidos,Historico,4,,
2024-06-09,Enlatados,Historico,5,,
2024-06-09,Lacteos,Historico,17,,
2024-06-10,Bebidas,Historico,1,,
2024-06-10,Carnes,Historico,1,,
2024-06-10,Descartables,Historico,7,,
2024-06-10,Embutidos,Historico,2,,
2024-06-10,Enlatados,Historico,2,,
2024-06-10,Lacteos,Historico,11,,
2024-06-11,Bebidas,Historico,40,,
2024-06-11,Carnes,Historico,8,,
2024-06-11,Congelados,Historico,8,,
2024-06-11,Descartables,Historico,32,,
2024-06-11,Embutidos,Historico,5,,
2024-06-11,Enlatados,Historico,9,,
2024-06-11,Lacteos,Historico,43,,
2024-06-12,Bebidas,Historico,2,,
2024-06-12,Carnes,Historico,6,,
2024-06-12,Congelados,Historico,2,,
2024-06-12,Descartables,Historico,5,,
2024-06-13,Bebidas,Historico,7,,
2024-06-13,Carnes,Historico,16,,
2024-06-13,Congelados,Historico,4,,
2024-06-13,Descartables,Historico,30,,
2024-06-13,Embutidos,Historico,3,,
2024-06-13,Enlatados,Historico,9,,
2024-06-13,Lacteos,Historico,17,,
2024-06-14,Bebidas,Historico,20,,
2024-06-14,Carnes,Historico,14,,
2024-06-14,Congelados,Historico,24,,
2024-06-14,Descartables,Historico,87,,
2024-06-14,Embutidos,Historico,1,,
2024-06-14,Enlatados,Historico,6,,
2024-06-14,Lacteos,Historico,53,,
2024-06-15,Bebidas,Historico,62,,
2024-06-15,Carnes,Historico,33,,
2024-06-15,Congelados,Historico,31,,
2024-06-15,Descartables,Historico,35,,
2024-06-15,Embutidos,Historico,4,,
2024-06-15,Enlatados,Historico,25,,
2024-06-15,Lacteos,Historico,42,,
2024-06-17,Bebidas,Historico,17,,
2024-06-17,Carnes,Historico,24,,
2024-06-17,Congelados,Historico,14,,
2024-06-17,Descartables,Historico,34,,
2024-06-17,Embutidos,Historico,2,,
2024-06-17,Enlatados,Historico,4,,
2024-06-17,Lacteos,Historico,29,,
2024-06-18,Bebidas,Historico,7,,
2024-06-18,Carnes,Historico,31,,
2024-06-18,Congelados,Historico,6,,
2024-06-18,Descartables,Historico,43,,
2024-06-18,Embutidos,Historico,4,,
2024-06-18,Enlatados,Historico,13,,
2024-06-18,Lacteos,Historico,24,,
2024-06-19,Bebidas,Historico,12,,
2024-06-19,Carnes,Historico,27,,
2024-06-19,Congelados,Historico,24,,
2024-06-19,Descartables,Historico,37,,
2024-06-19,Embutidos,Historico,2,,
2024-06-19,Enlatados,Historico,4,,
2024-06-19,Lacteos,Historico,44,,
2024-06-20,Bebidas,Historico,32,,
2024-06-20,Carnes,Historico,13,,
2024-06-20,Congelados,Historico,15,,
2024-06-20,Descartables,Historico,29,,
2024-06-20,Embutidos,Historico,5,,
2024-06-20,Enlatados,Historico,5,,
2024-06-20,Lacteos,Historico,22,,
2024-06-21,Bebidas,Historico,19,,
2024-06-21,Carnes,Historico,7,,
2024-06-21,Congelados,Historico,15,,
2024-06-21,Descartables,Historico,30,,
2024-06-21,Embutidos,Historico,2,,
2024-06-21,Enlatados,Historico,4,,
2024-06-21,Lacteos,Historico,31,,
2024-06-22,Bebidas,Historico,24,,
2024-06-22,Carnes,Historico,25,,
2024-06-22,Congelados,Historico,21,,
2024-06-22,Descartables,Historico,55,,
2024-06-22,Embutidos,Historico,4,,
2024-06-22,Enlatados,Historico,9,,
2024-06-22,Lacteos,Historico,45,,
2024-06-24,Bebidas,Historico,20,,
2024-06-24,Carnes,Historico,10,,
2024-06-24,Congelados,Historico,6,,
2024-06-24,Descartables,Historico,64,,
2024-06-24,Embutidos,Historico,3,,
2024-06-24,Enlatados,Historico,16,,
2024-06-24,Lacteos,Historico,22,,
2024-06-25,Bebidas,Historico,18,,
2024-06-25,Carnes,Historico,9,,
2024-06-25,Congelados,Historico,11,,
2024-06-25,Descartables,Historico,29,,
2024-06-25,Embutidos,Historico,2,,
2024-06-25,Enlatados,Historico,29,,
2024-06-25,Lacteos,Historico,30,,
2024-06-26,Bebidas,Historico,15,,
2024-06-26,Carnes,Historico,14,,
2024-06-26,Congelados,Historico,1,,
2024-06-26,Descartables,Historico,59,,
2024-06-26,Enlatados,Historico,32,,
2024-06-26,Lacteos,Historico,38,,
2024-06-27,Bebidas,Historico,24,,
2024-06-27,Carnes,Historico,10,,
2024-06-27,Congelados,Historico,5,,
2024-06-27,Descartables,Historico,57,,
2024-06-27,Embutidos,Historico,3,,
2024-06-27,Enlatados,Historico,23,,
2024-06-27,Lacteos,Historico,13,,
2024-06-28,Bebidas,Historico,15,,
2024-06-28,Carnes,Historico,11,,
2024-06-28,Congelados,Historico,4,,
2024-06-28,Descartables,Historico,30,,
2024-06-28,Embutidos,Historico,3,,
2024-06-28,Enlatados,Historico,12,,
2024-06-28,Lacteos,Historico,30,,
2024-06-29,Bebidas,Historico,60,,
2024-06-29,Carnes,Historico,13,,
2024-06-29,Congelados,Historico,16,,
2024-06-29,Descartables,Historico,101,,
2024-06-29,Embutidos,Historico,3,,
2024-06-29,Enlatados,Historico,27,,
2024-06-29,Lacteos,Historico,25,,
2024-07-01,Bebidas,Historico,8,,
2024-07-01,Carnes,Historico,7,,
2024-07-01,Descartables,Historico,9,,
2024-07-01,Enlatados,Historico,3,,
2024-07-02,Bebidas,Historico,28,,
2024-07-02,Carnes,Historico,8,,
2024-07-02,Descartables,Historico,51,,
2024-07-02,Embutidos,Historico,13,,
2024-07-02,Enlatados,Historico,32,,
2024-07-02,Lacteos,Historico,21,,
2024-07-03,Bebidas,Historico,17,,
2024-07-03,Carnes,Historico,8,,
2024-07-03,Descartables,Historico,56,,
2024-07-03,Embutidos,Historico,4,,
2024-07-03,Enlatados,Historico,11,,
2024-07-03,Lacteos,Historico,31,,
2024-07-04,Carnes,Historico,3,,
2024-07-04,Descartables,Historico,10,,
2024-07-04,Embutidos,Historico,3,,
2024-07-04,Enlatados,Historico,2,,
2024-07-04,Lacteos,Historico,2,,
2024-07-05,Bebidas,Historico,17,,
2024-07-05,Carnes,Historico,10,,
2024-07-05,Congelados,Historico,9,,
2024-07-05,Descartables,Historico,13,,
2024-07-05,Enlatados,Historico,10,,
2024-07-05,Lacteos,Historico,33,,
2024-07-06,Bebidas,Historico,11,,
2024-07-06,Carnes,Historico,13,,
2024-07-06,Congelados,Historico,19,,
2024-07-06,Descartables,Historico,21,,
2024-07-06,Embutidos,Historico,5,,
2024-07-06,Enlatados,Historico,8,,
2024-07-06,Lacteos,Historico,15,,
2024-07-08,Bebidas,Historico,30,,
2024-07-08,Carnes,Historico,13,,
2024-07-08,Congelados,Historico,5,,
2024-07-08,Descartables,Historico,44,,
2024-07-08,Embutidos,Historico,5,,
2024-07-08,Enlatados,Historico,22,,
2024-07-08,Lacteos,Historico,20,,
2024-07-09,Bebidas,Historico,14,,
2024-07-09,Carnes,Historico,8,,
2024-07-09,Congelados,Historico,4,,
2024-07-09,Descartables,Historico,73,,
2024-07-09,Embutidos,Historico,5,,
2024-07-09,Enlatados,Historico,15,,
2024-07-09,Lacteos,Historico,22,,
2024-07-10,Bebidas,Historico,16,,
2024-07-10,Carnes,Historico,8,,
2024-07-10,Congelados,Historico,7,,
2024-07-10,Descartables,Historico,44,,
2024-07-10,Embutidos,Historico,3,,
2024-07-10,Enlatados,Historico,15,,
2024-07-10,Lacteos,Historico,25,,
2024-07-11,Bebidas,Historico,16,,
2024-07-11,Carnes,Historico,20,,
2024-07-11,Congelados,Historico,8,,
2024-07-11,Descartables,Historico,81,,
2024-07-11,Embutidos,Historico,4,,
2024-07-11,Enlatados,Historico,20,,
2024-07-11,Lacteos,Historico,26,,
2024-07-12,Descartables,Historico,8,,
2024-07-12,Enlatados,Historico,1,,
2024-07-12,Lacteos,Historico,9,,
2024-07-13,Bebidas,Historico,28,,
2024-07-13,Carnes,Historico,21,,
2024-07-13,Congelados,Historico,7,,
2024-07-13,Descartables,Historico,127,,
2024-07-13,Embutidos,Historico,3,,
2024-07-13,Enlatados,Historico,29,,
2024-07-13,Lacteos,Historico,49,,
2024-07-15,Bebidas,Historico,82,,
2024-07-15,Carnes,Historico,25,,
2024-07-15,Congelados,Historico,14,,
2024-07-15,Descartables,Historico,157,,
2024-07-15,Embutidos,Historico,6,,
2024-07-15,Enlatados,Historico,24,,
2024-07-15,Lacteos,Historico,37,,
2024-07-16,Bebidas,Historico,49,,
2024-07-16,Carnes,Historico,15,,
2024-07-16,Congelados,Historico,15,,
2024-07-16,Descartables,Historico,65,,
2024-07-16,Embutidos,Historico,4,,
2024-07-16,Enlatados,Historico,30,,
2024-07-16,Lacteos,Historico,37,,
2024-07-17,Bebidas,Historico,60,,
2024-07-17,Carnes,Historico,10,,
2024-07-17,Congelados,Historico,4,,
2024-07-17,Descartables,Historico,54,,
2024-07-17,Embutidos,Historico,7,,
2024-07-17,Enlatados,Historico,7,,
2024-07-17,Lacteos,Historico,17,,
2024-07-18,Bebidas,Historico,43,,
2024-07-18,Carnes,Historico,4,,
2024-07-18,Congelados,Historico,8,,
2024-07-18,Descartables,Historico,74,,
2024-07-18,Enlatados,Historico,16,,
2024-07-18,Lacteos,Historico,37,,
2024-07-19,Bebidas,Historico,42,,
2024-07-19,Carnes,Historico,9,,
2024-07-19,Congelados,Historico,9,,
2024-07-19,Descartables,Historico,114,,
2024-07-19,Embutidos,Historico,3,,
2024-07-19,Enlatados,Historico,12,,
2024-07-19,Lacteos,Historico,31,,
2024-07-20,Bebidas,Historico,66,,
2024-07-20,Carnes,Historico,14,,
2024-07-20,Congelados,Historico,35,,
2024-07-20,Descartables,Historico,52,,
2024-07-20,Embutidos,Historico,1,,
2024-07-20,Enlatados,Historico,16,,
2024-07-20,Lacteos,Historico,36,,
2024-07-22,Bebidas,Historico,17,,
2024-07-22,Carnes,Historico,11,,
2024-07-22,Congelados,Historico,18,,
2024-07-22,Descartables,Historico,38,,
2024-07-22,Embutidos,Historico,2,,
2024-07-22,Enlatados,Historico,24,,
2024-07-22,Lacteos,Historico,31,,
2024-07-23,Bebidas,Historico,35,,
2024-07-23,Carnes,Historico,23,,
2024-07-23,Congelados,Historico,13,,
2024-07-23,Descartables,Historico,43,,
2024-07-23,Embutidos,Historico,3,,
2024-07-23,Enlatados,Historico,20,,
2024-07-23,Lacteos,Historico,41,,
2024-07-24,Bebidas,Historico,40,,
2024-07-24,Carnes,Historico,32,,
2024-07-24,Congelados,Historico,8,,
2024-07-24,Descartables,Historico,35,,
2024-07-24,Embutidos,Historico,2,,
2024-07-24,Enlatados,Historico,15,,
2024-07-24,Lacteos,Historico,13,,
2024-07-25,Bebidas,Historico,34,,
2024-07-25,Carnes,Historico,24,,
2024-07-25,Congelados,Historico,5,,
2024-07-25,Descartables,Historico,65,,
2024-07-25,Embutidos,Historico,2,,
2024-07-25,Enlatados,Historico,6,,
2024-07-25,Lacteos,Historico,27,,
2024-07-26,Bebidas,Historico,37,,
2024-07-26,Carnes,Historico,19,,
2024-07-26,Congelados,Historico,15,,
2024-07-26,Descartables,Historico,57,,
2024-07-26,Embutidos,Historico,2,,
2024-07-26,Enlatados,Historico,29,,
2024-07-26,Lacteos,Historico,28,,
2024-07-27,Bebidas,Historico,64,,
2024-07-27,Carnes,Historico,9,,
2024-07-27,Congelados,Historico,20,,
2024-07-27,Descartables,Historico,69,,
2024-07-27,Embutidos,Historico,5,,
2024-07-27,Enlatados,Historico,17,,
2024-07-27,Lacteos,Historico,26,,
2024-07-29,Bebidas,Historico,32,,
2024-07-29,Carnes,Historico,16,,
2024-07-29,Congelados,Historico,13,,
2024-07-29,Descartables,Historico,82,,
2024-07-29,Embutidos,Historico,4,,
2024-07-29,Enlatados,Historico,25,,
2024-07-29,Lacteos,Historico,46,,
2024-07-30,Bebidas,Historico,54,,
2024-07-30,Carnes,Historico,24,,
2024-07-30,Congelados,Historico,6,,
2024-07-30,Descartables,Historico,66,,
2024-07-30,Embutidos,Historico,10,,
2024-07-30,Enlatados,Historico,21,,
2024-07-30,Lacteos,Historico,44,,
2024-07-31,Bebidas,Historico,81,,
2024-07-31,Carnes,Historico,21,,
2024-07-31,Congelados,Historico,16,,
2024-07-31,Descartables,Historico,84,,
2024-07-31,Embutidos,Historico,6,,
2024-07-31,Enlatados,Historico,14,,
2024-07-31,Lacteos,Historico,27,,
2024-08-01,Bebidas,Historico,7,,
2024-08-01,Carnes,Historico,13,,
2024-08-01,Congelados,Historico,8,,
2024-08-01,Descartables,Historico,23,,
2024-08-01,Embutidos,Historico,2,,
2024-08-01,Lacteos,Historico,16,,
2024-08-02,Bebidas,Historico,19,,
2024-08-02,Carnes,Historico,23,,
2024-08-02,Congelados,Historico,6,,
2024-08-02,Descartables,Historico,31,,
2024-08-02,Embutidos,Historico,1,,
2024-08-02,Enlatados,Historico,4,,
2024-08-02,Lacteos,Historico,20,,
2024-08-03,Bebidas,Historico,17,,
2024-08-03,Carnes,Historico,12,,
2024-08-03,Congelados,Historico,3,,
2024-08-03,Descartables,Historico,15,,
2024-08-03,Embutidos,Historico,3,,
2024-08-03,Enlatados,Historico,33,,
2024-08-03,Lacteos,Historico,49,,
2024-08-04,Bebidas,Historico,6,,
2024-08-04,Carnes,Historico,11,,
2024-08-04,Descartables,Historico,35,,
2024-08-04,Embutidos,Historico,2,,
2024-08-04,Enlatados,Historico,5,,
2024-08-04,Lacteos,Historico,21,,
2024-08-05,Bebidas,Historico,6,,
2024-08-05,Carnes,Historico,8,,
2024-08-05,Congelados,Historico,6,,
2024-08-05,Descartables,Historico,45,,
2024-08-05,Embutidos,Historico,2,,
2024-08-05,Lacteos,Historico,20,,
2024-08-06,Bebidas,Historico,14,,
2024-08-06,Carnes,Historico,9,,
2024-08-06,Congelados,Historico,23,,
2024-08-06,Descartables,Historico,33,,
2024-08-06,Embutidos,Historico,5,,
2024-08-06,Enlatados,Historico,9,,
2024-08-06,Lacteos,Historico,67,,
2024-08-07,Bebidas,Historico,50,,
2024-08-07,Carnes,Historico,13,,
2024-08-07,Congelados,Historico,7,,
2024-08-07,Descartables,Historico,117,,
2024-08-07,Embutidos,Historico,9,,
2024-08-07,Enlatados,Historico,10,,
2024-08-07,Lacteos,Historico,18,,
2024-08-08,Bebidas,Historico,13,,
2024-08-08,Carnes,Historico,10,,
2024-08-08,Congelados,Historico,3,,
2024-08-08,Descartables,Historico,38,,
2024-08-08,Embutidos,Historico,5,,
2024-08-08,Enlatados,Historico,4,,
2024-08-08,Lacteos,Historico,27,,
2024-08-09,Bebidas,Historico,4,,
2024-08-09,Carnes,Historico,2,,
2024-08-09,Enlatados,Historico,5,,
2024-08-09,Lacteos,Historico,1,,
2024-08-10,Bebidas,Historico,17,,
2024-08-10,Carnes,Historico,8,,
2024-08-10,Congelados,Historico,20,,
2024-08-10,Descartables,Historico,75,,
2024-08-10,Embutidos,Historico,1,,
2024-08-10,Enlatados,Historico,22,,
2024-08-10,Lacteos,Historico,23,,
2024-08-11,Bebidas,Historico,19,,
2024-08-11,Carnes,Historico,15,,
2024-08-11,Congelados,Historico,2,,
2024-08-11,Descartables,Historico,58,,
2024-08-11,Embutidos,Historico,6,,
2024-08-11,Enlatados,Historico,17,,
2024-08-11,Lacteos,Historico,19,,
2024-08-12,Descartables,Historico,7,,
2024-08-12,Enlatados,Historico,13,,
2024-08-12,Lacteos,Historico,1,,
2024-08-13,Bebidas,Historico,18,,
2024-08-13,Carnes,Historico,9,,
2024-08-13,Congelados,Historico,9,,
2024-08-13,Descartables,Historico,116,,
2024-08-13,Embutidos,Historico,2,,
2024-08-13,Enlatados,Historico,13,,
2024-08-13,Lacteos,Historico,30,,
2024-08-14,Bebidas,Historico,58,,
2024-08-14,Carnes,Historico,10,,
2024-08-14,Congelados,Historico,21,,
2024-08-14,Descartables,Historico,78,,
2024-08-14,Embutidos,Historico,4,,
2024-08-14,Enlatados,Historico,5,,
2024-08-14,Lacteos,Historico,37,,
2024-08-15,Bebidas,Historico,58,,
2024-08-15,Carnes,Historico,13,,
2024-08-15,Congelados,Historico,20,,
2024-08-15,Descartables,Historico,41,,
2024-08-15,Embutidos,Historico,3,,
2024-08-15,Enlatados,Historico,15,,
2024-08-15,Lacteos,Historico,23,,
2024-08-16,Bebidas,Historico,47,,
2024-08-16,Carnes,Historico,21,,
2024-08-16,Congelados,Historico,14,,
2024-08-16,Descartables,Historico,41,,
2024-08-16,Embutidos,Historico,6,,
2024-08-16,Enlatados,Historico,14,,
2024-08-16,Lacteos,Historico,21,,
2024-08-17,Bebidas,Historico,73,,
2024-08-17,Carnes,Historico,16,,
2024-08-17,Congelados,Historico,9,,
2024-08-17,Descartables,Historico,48,,
2024-08-17,Embutidos,Historico,5,,
2024-08-17,Enlatados,Historico,12,,
2024-08-17,Lacteos,Historico,21,,
2024-08-19,Bebidas,Historico,59,,
2024-08-19,Carnes,Historico,29,,
2024-08-19,Congelados,Historico,8,,
2024-08-19,Descartables,Historico,22,,
2024-08-19,Embutidos,Historico,1,,
2024-08-19,Enlatados,Historico,8,,
2024-08-19,Lacteos,Historico,15,,
2024-08-20,Bebidas,Historico,24,,
2024-08-20,Carnes,Historico,12,,
2024-08-20,Congelados,Historico,7,,
2024-08-20,Descartables,Historico,72,,
2024-08-20,Embutidos,Historico,4,,
2024-08-20,Enlatados,Historico,2,,
2024-08-20,Lacteos,Historico,18,,
2024-08-21,Bebidas,Historico,36,,
2024-08-21,Carnes,Historico,12,,
2024-08-21,Congelados,Historico,7,,
2024-08-21,Descartables,Historico,42,,
2024-08-21,Embutidos,Historico,6,,
2024-08-21,Enlatados,Historico,15,,
2024-08-21,Lacteos,Historico,27,,
2024-08-22,Bebidas,Historico,7,,
2024-08-22,Carnes,Historico,24,,
2024-08-22,Congelados,Historico,4,,
2024-08-22,Descartables,Historico,53,,
2024-08-22,Embutidos,Historico,8,,
2024-08-22,Enlatados,Historico,34,,
2024-08-22,Lacteos,Historico,24,,
2024-08-23,Bebidas,Historico,41,,
2024-08-23,Carnes,Historico,9,,
2024-08-23,Congelados,Historico,13,,
2024-08-23,Descartables,Historico,21,,
2024-08-23,Embutidos,Historico,10,,
2024-08-23,Enlatados,Historico,17,,
2024-08-23,Lacteos,Historico,31,,
2024-08-24,Bebidas,Historico,50,,
2024-08-24,Carnes,Historico,19,,
2024-08-24,Congelados,Historico,28,,
2024-08-24,Descartables,Historico,35,,
2024-08-24,Embutidos,Historico,7,,
2024-08-24,Enlatados,Historico,9,,
2024-08-24,Lacteos,Historico,31,,
2024-08-26,Bebidas,Historico,25,,
2024-08-26,Carnes,Historico,20,,
2024-08-26,Congelados,Historico,6,,
2024-08-26,Descartables,Historico,77,,
2024-08-26,Embutidos,Historico,5,,
2024-08-26,Enlatados,Historico,9,,
2024-08-26,Lacteos,Historico,37,,
2024-08-27,Bebidas,Historico,28,,
2024-08-27,Carnes,Historico,16,,
2024-08-27,Congelados,Historico,16,,
2024-08-27,Descartables,Historico,42,,
2024-08-27,Embutidos,Historico,3,,
2024-08-27,Enlatados,Historico,7,,
2024-08-27,Lacteos,Historico,22,,
2024-08-28,Bebidas,Historico,16,,
2024-08-28,Carnes,Historico,5,,
2024-08-28,Congelados,Historico,17,,
2024-08-28,Descartables,Historico,81,,
2024-08-28,Embutidos,Historico,5,,
2024-08-28,Enlatados,Historico,11,,
2024-08-28,Lacteos,Historico,32,,
2024-08-29,Bebidas,Historico,18,,
2024-08-29,Carnes,Historico,16,,
2024-08-29,Congelados,Historico,14,,
2024-08-29,Descartables,Historico,50,,
2024-08-29,Embutidos,Historico,12,,
2024-08-29,Enlatados,Historico,24,,
2024-08-29,Lacteos,Historico,33,,
2024-08-30,Bebidas,Historico,51,,
2024-08-30,Carnes,Historico,15,,
2024-08-30,Congelados,Historico,22,,
2024-08-30,Descartables,Historico,96,,
2024-08-30,Embutidos,Historico,4,,
2024-08-30,Enlatados,Historico,20,,
2024-08-30,Lacteos,Historico,29,,
2024-08-31,Bebidas,Historico,31,,
2024-08-31,Carnes,Historico,32,,
2024-08-31,Congelados,Historico,12,,
2024-08-31,Descartables,Historico,94,,
2024-08-31,Embutidos,Historico,7,,
2024-08-31,Enlatados,Historico,13,,
2024-08-31,Lacteos,Historico,42,,
2024-09-01,Bebidas,Historico,9,,
2024-09-01,Carnes,Historico,12,,
2024-09-01,Congelados,Historico,4,,
2024-09-01,Descartables,Historico,24,,
2024-09-01,Embutidos,Historico,4,,
2024-09-01,Enlatados,Historico,26,,
2024-09-01,Lacteos,Historico,2,,
2024-09-02,Bebidas,Historico,4,,
2024-09-02,Carnes,Historico,19,,
2024-09-02,Congelados,Historico,13,,
2024-09-02,Descartables,Historico,28,,
2024-09-02,Embutidos,Historico,3,,
2024-09-02,Enlatados,Historico,26,,
2024-09-02,Lacteos,Historico,10,,
2024-09-03,Bebidas,Historico,12,,
2024-09-03,Carnes,Historico,30,,
2024-09-03,Congelados,Historico,1,,
2024-09-03,Descartables,Historico,72,,
2024-09-03,Embutidos,Historico,2,,
2024-09-03,Enlatados,Historico,11,,
2024-09-03,Lacteos,Historico,25,,
2024-09-04,Bebidas,Historico,14,,
2024-09-04,Carnes,Historico,13,,
2024-09-04,Congelados,Historico,5,,
2024-09-04,Descartables,Historico,66,,
2024-09-04,Enlatados,Historico,5,,
2024-09-04,Lacteos,Historico,18,,
2024-09-05,Bebidas,Historico,24,,
2024-09-05,Carnes,Historico,7,,
2024-09-05,Congelados,Historico,9,,
2024-09-05,Descartables,Historico,34,,
2024-09-05,Embutidos,Historico,3,,
2024-09-05,Enlatados,Historico,2,,
2024-09-05,Lacteos,Historico,12,,
2024-09-06,Carnes,Historico,2,,
2024-09-07,Bebidas,Historico,33,,
2024-09-07,Carnes,Historico,18,,
