,fecha,producto,categoria,cantidad,precio_unitario,total,metodo_pago,es_outlier,cantidad_log
12098,2024-04-30,Pollo entero,Carnes,2,4.5,9.0,Transferencia,False,1.0986122886681098
12099,2023-04-29,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
12100,2023-02-09,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12101,2023-04-15,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12102,2024-11-26,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12103,2024-04-29,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12105,2023-04-15,Bolsas plásticas,Descartables,7,0.1,0.7,QR,False,2.0794415416798357
12106,2024-06-29,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12107,2023-06-19,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
12108,2024-09-07,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12109,2023-09-16,Refresco 2L,Bebidas,2,1.1,2.2,Transferencia,False,1.0986122886681098
12110,2023-07-17,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
12111,2023-04-15,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12113,2023-07-25,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
12117,2023-03-25,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta crédito,False,1.9459101490553132
12118,2023-11-05,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
12119,2024-02-14,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
12120,2023-04-05,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
12121,2023-05-20,Refresco 2L,Bebidas,8,1.1,8.8,Tarjeta crédito,True,2.1972245773362196
12122,2024-02-10,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
12123,2023-05-15,Refresco 2L,Bebidas,5,1.1,5.5,Transferencia,False,1.791759469228055
12124,2024-02-09,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
12125,2023-12-21,Papas precocinadas,Congelados,2,2.3,4.6,QR,False,1.0986122886681098
12126,2024-09-19,Yogurt natural,Lácteos,1,0.9,0.9,QR,False,0.6931471805599453
12127,2023-12-10,Refresco 2L,Bebidas,3,1.1,3.3,QR,False,1.3862943611198906
12129,2024-06-21,Refresco 2L,Bebidas,3,1.1,3.3,Transferencia,False,1.3862943611198906
12130,2023-10-14,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
12132,2023-11-20,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12133,2023-12-30,Yogurt natural,Lácteos,5,0.9,4.5,QR,False,1.791759469228055
12134,2024-11-30,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
12135,2024-10-29,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
12136,2024-06-29,Jamón de pavo,Embutidos,2,3.2,6.4,Transferencia,False,1.0986122886681098
12138,2023-04-15,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta crédito,False,1.791759469228055
12139,2023-06-27,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
12140,2023-11-18,Pollo entero,Carnes,3,4.5,13.5,QR,False,1.3862943611198906
12141,2024-08-06,Carne molida,Carnes,2,5.8,11.6,Transferencia,False,1.0986122886681098
12143,2024-04-03,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
12145,2023-09-09,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
12146,2023-07-22,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
12147,2024-08-30,Pollo entero,Carnes,2,4.5,9.0,Transferencia,False,1.0986122886681098
12148,2024-11-05,Pasta de Tomate,Enlatados,3,0.75,2.25,Transferencia,False,1.3862943611198906
12149,2023-01-03,Leche entera,Lácteos,3,1.2,3.6,QR,False,1.3862943611198906
12150,2023-08-16,Refresco 2L,Bebidas,2,1.1,2.2,Transferencia,False,1.0986122886681098
12151,2023-01-03,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
12152,2024-07-18,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
12154,2024-06-29,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
12155,2024-08-29,Yogurt natural,Lácteos,4,0.9,3.6,Transferencia,False,1.6094379124341003
12156,2024-07-20,Pasta de Tomate,Enlatados,4,0.75,3.0,QR,False,1.6094379124341003
12157,2024-05-25,Bolsas plásticas,Descartables,6,0.1,0.6,Transferencia,False,1.9459101490553132
12158,2024-02-17,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
12159,2023-09-30,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
12160,2023-01-11,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
12161,2024-11-09,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
12162,2024-10-05,Jamón de pavo,Embutidos,4,3.2,12.8,Efectivo,True,1.6094379124341003
12163,2024-02-08,Pasta de Tomate,Enlatados,5,0.75,3.75,Efectivo,False,1.791759469228055
12164,2023-04-14,Bolsas plásticas,Descartables,10,0.1,1.0,QR,False,2.3978952727983707
12165,2023-07-29,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
12166,2023-11-14,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12167,2023-07-25,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta crédito,False,1.3862943611198906
12169,2024-04-26,Leche entera,Lácteos,3,1.2,3.6,QR,False,1.3862943611198906
12170,2024-01-24,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
12172,2024-09-25,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
12175,2024-02-15,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12176,2024-07-24,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
12177,2023-06-13,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta crédito,False,1.6094379124341003
12178,2023-06-30,Yogurt natural,Lácteos,2,0.9,1.8,Transferencia,False,1.0986122886681098
12179,2024-08-31,Pasta de Tomate,Enlatados,1,0.75,0.75,Transferencia,False,0.6931471805599453
12180,2023-07-29,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12181,2024-11-21,Yogurt natural,Lácteos,2,0.9,1.8,QR,False,1.0986122886681098
12182,2023-08-23,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
12183,2023-10-14,Refresco 2L,Bebidas,4,1.1,4.4,Transferencia,False,1.6094379124341003
12184,2023-09-16,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
12186,2023-09-10,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta débito,False,1.6094379124341003
12190,2024-12-02,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
12191,2023-03-07,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12192,2023-10-31,Pollo entero,Carnes,2,4.5,9.0,Transferencia,False,1.0986122886681098
12194,2024-01-31,Leche entera,Lácteos,3,1.2,3.6,Tarjeta crédito,False,1.3862943611198906
12195,2023-09-30,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
12197,2023-09-10,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12198,2023-01-03,Refresco 2L,Bebidas,7,1.1,7.7,Tarjeta débito,False,2.0794415416798357
12199,2024-08-15,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
12200,2023-06-03,Leche entera,Lácteos,3,1.2,3.6,Transferencia,False,1.3862943611198906
12201,2023-07-14,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
12202,2023-07-24,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
12203,2024-05-31,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
12205,2024-11-14,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12207,2023-10-31,Helado familiar,Lácteos,2,4.0,8.0,Tarjeta débito,False,1.0986122886681098
12208,2024-06-15,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
12209,2024-08-19,Bolsas plásticas,Descartables,11,0.1,1.1,Transferencia,False,2.4849066497880004
12210,2024-08-21,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta crédito,False,1.0986122886681098
12211,2023-10-19,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
12212,2023-09-06,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
12213,2023-12-30,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12214,2023-04-09,Bolsas plásticas,Descartables,10,0.1,1.0,QR,False,2.3978952727983707
12215,2024-03-14,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
12216,2023-10-14,Carne molida,Carnes,2,5.8,11.6,QR,False,1.0986122886681098
12217,2023-10-04,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
12218,2024-03-13,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
12219,2024-10-28,Jamón de pavo,Embutidos,2,3.2,6.4,Transferencia,False,1.0986122886681098
12220,2024-06-29,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
12221,2024-11-11,Pollo entero,Carnes,2,4.5,9.0,QR,False,1.0986122886681098
12222,2023-11-29,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta crédito,False,2.4849066497880004
12223,2023-03-18,Bolsas plásticas,Descartables,8,0.1,0.8,Efectivo,False,2.1972245773362196
12224,2024-09-28,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
12225,2024-03-01,Bolsas plásticas,Descartables,10,0.1,1.0,Transferencia,False,2.3978952727983707
12226,2024-08-24,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
12227,2023-09-30,Leche entera,Lácteos,5,1.2,6.0,Transferencia,False,1.791759469228055
12228,2024-07-13,Refresco 2L,Bebidas,1,1.1,1.1,QR,False,0.6931471805599453
12229,2023-10-07,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta débito,False,1.6094379124341003
12230,2024-09-07,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12231,2023-07-31,Bolsas plásticas,Descartables,4,0.1,0.4,Efectivo,False,1.6094379124341003
12232,2024-10-16,Refresco 2L,Bebidas,1,1.1,1.1,QR,False,0.6931471805599453
12233,2023-08-30,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12234,2023-06-09,Papas precocinadas,Congelados,3,2.3,6.9,Efectivo,False,1.3862943611198906
12235,2024-10-21,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta crédito,False,2.0794415416798357
12236,2024-01-12,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
12238,2023-07-19,Papas precocinadas,Congelados,2,2.3,4.6,Tarjeta crédito,False,1.0986122886681098
12239,2024-08-14,Bolsas plásticas,Descartables,9,0.1,0.9,QR,False,2.302585092994046
12240,2023-03-18,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta débito,False,2.3978952727983707
12241,2023-04-26,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
12242,2023-10-05,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
12243,2023-01-05,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12244,2023-08-07,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
12245,2023-08-31,Refresco 2L,Bebidas,1,1.1,1.1,QR,False,0.6931471805599453
12246,2023-07-15,Papas precocinadas,Congelados,2,2.3,4.6,Transferencia,False,1.0986122886681098
12247,2023-09-09,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
12248,2023-04-12,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
12249,2024-01-05,Papas precocinadas,Congelados,1,2.3,2.3,Transferencia,False,0.6931471805599453
12250,2023-04-29,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
12251,2024-05-31,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
12252,2023-07-15,Papas precocinadas,Congelados,1,2.3,2.3,Efectivo,False,0.6931471805599453
12253,2024-03-30,Papas precocinadas,Congelados,2,2.3,4.6,QR,False,1.0986122886681098
12254,2024-11-30,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
12255,2023-04-20,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta débito,False,1.3862943611198906
12256,2024-12-09,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12258,2024-09-28,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12259,2024-06-07,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12260,2024-06-15,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12261,2023-10-14,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta crédito,False,2.1972245773362196
12262,2024-04-05,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
12263,2023-08-11,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
12264,2024-10-26,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
12266,2023-07-29,Yogurt natural,Lácteos,2,0.9,1.8,Transferencia,False,1.0986122886681098
12267,2024-08-31,Yogurt natural,Lácteos,3,0.9,2.7,Transferencia,False,1.3862943611198906
12268,2024-03-30,Yogurt natural,Lácteos,3,0.9,2.7,Transferencia,False,1.3862943611198906
12269,2024-09-11,Pasta de Tomate,Enlatados,3,0.75,2.25,QR,False,1.3862943611198906
12271,2023-04-14,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
12272,2024-02-24,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
12273,2023-07-18,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta crédito,False,1.6094379124341003
12275,2024-07-18,Refresco 2L,Bebidas,3,1.1,3.3,Transferencia,False,1.3862943611198906
12276,2024-02-14,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
12277,2023-09-30,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta débito,False,2.4849066497880004
12278,2023-02-08,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
12279,2023-04-12,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
12280,2023-12-23,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
12281,2024-03-06,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta crédito,False,2.302585092994046
12282,2023-03-11,Bolsas plásticas,Descartables,4,0.1,0.4,Tarjeta crédito,False,1.6094379124341003
12283,2023-11-11,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
12284,2024-04-29,Yogurt natural,Lácteos,1,0.9,0.9,QR,False,0.6931471805599453
12285,2023-09-22,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
12286,2023-01-07,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
12287,2023-06-26,Pasta de Tomate,Enlatados,1,0.75,0.75,Transferencia,False,0.6931471805599453
12288,2024-07-20,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
12290,2024-08-22,Bolsas plásticas,Descartables,9,0.1,0.9,QR,False,2.302585092994046
12291,2023-10-05,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
12292,2023-12-04,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
12293,2024-08-31,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12294,2024-10-16,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
12295,2023-10-14,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12296,2024-05-27,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
12297,2023-12-23,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
12299,2023-03-18,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
12301,2024-05-01,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta crédito,False,1.0986122886681098
12302,2024-06-14,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12303,2024-11-16,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
12304,2024-03-16,Bolsas plásticas,Descartables,9,0.1,0.9,Transferencia,False,2.302585092994046
12305,2023-04-29,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
12306,2023-04-22,Pasta de Tomate,Enlatados,3,0.75,2.25,QR,False,1.3862943611198906
12307,2023-09-16,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
12308,2024-09-11,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta crédito,False,1.3862943611198906
12309,2024-12-10,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
12310,2023-09-30,Yogurt natural,Lácteos,2,0.9,1.8,Efectivo,False,1.0986122886681098
12312,2023-10-14,Bolsas plásticas,Descartables,3,0.1,0.3,Tarjeta débito,False,1.3862943611198906
12313,2024-11-30,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12314,2023-07-19,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12316,2024-04-13,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
12318,2024-07-11,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12319,2023-06-29,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
12320,2024-09-24,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
12321,2024-06-09,Yogurt natural,Lácteos,1,0.9,0.9,Tarjeta crédito,False,0.6931471805599453
12322,2023-12-16,Yogurt natural,Lácteos,4,0.9,3.6,QR,False,1.6094379124341003
12324,2024-01-08,Helado familiar,Lácteos,2,4.0,8.0,Efectivo,False,1.0986122886681098
12325,2023-09-06,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
12326,2023-08-30,Yogurt natural,Lácteos,5,0.9,4.5,QR,False,1.791759469228055
12327,2023-03-27,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
12328,2023-01-08,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta crédito,False,1.791759469228055
12329,2024-12-06,Leche entera,Lácteos,4,1.2,4.8,Tarjeta débito,False,1.6094379124341003
12331,2023-10-03,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
12332,2023-12-30,Bolsas plásticas,Descartables,11,0.1,1.1,QR,False,2.4849066497880004
12334,2024-10-30,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
12335,2023-09-22,Refresco 2L,Bebidas,2,1.1,2.2,QR,False,1.0986122886681098
12336,2024-11-28,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12337,2024-05-20,Refresco 2L,Bebidas,5,1.1,5.5,QR,False,1.791759469228055
12338,2023-07-07,Jamón de pavo,Embutidos,1,3.2,3.2,Transferencia,False,0.6931471805599453
12339,2024-05-11,Papas precocinadas,Congelados,1,2.3,2.3,QR,False,0.6931471805599453
12340,2023-03-11,Pasta de Tomate,Enlatados,1,0.75,0.75,Transferencia,False,0.6931471805599453
12341,2024-02-08,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
12342,2024-11-09,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
12344,2024-10-29,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta crédito,False,1.791759469228055
12345,2023-09-16,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12346,2024-03-06,Yogurt natural,Lácteos,2,0.9,1.8,Transferencia,False,1.0986122886681098
12348,2024-01-30,Jamón de pavo,Embutidos,1,3.2,3.2,QR,False,0.6931471805599453
12349,2024-03-30,Jamón de pavo,Embutidos,2,3.2,6.4,Efectivo,False,1.0986122886681098
12350,2023-09-30,Leche entera,Lácteos,2,1.2,2.4,Tarjeta débito,False,1.0986122886681098
12353,2023-09-15,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
12354,2023-05-27,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
12355,2024-05-14,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
12356,2023-03-25,Refresco 2L,Bebidas,3,1.1,3.3,QR,False,1.3862943611198906
12357,2024-08-02,Pasta de Tomate,Enlatados,2,0.75,1.5,Transferencia,False,1.0986122886681098
12358,2023-01-03,Yogurt natural,Lácteos,6,0.9,5.4,Tarjeta crédito,False,1.9459101490553132
12359,2024-01-18,Refresco 2L,Bebidas,3,1.1,3.3,QR,False,1.3862943611198906
12360,2023-09-18,Pasta de Tomate,Enlatados,7,0.75,5.25,Tarjeta crédito,False,2.0794415416798357
12361,2024-11-01,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
12362,2023-11-15,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
12363,2023-09-28,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
12364,2023-08-15,Papas precocinadas,Congelados,1,2.3,2.3,QR,False,0.6931471805599453
12365,2024-10-21,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
12366,2023-09-20,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta crédito,False,1.3862943611198906
12367,2024-11-30,Bolsas plásticas,Descartables,9,0.1,0.9,QR,False,2.302585092994046
12369,2023-07-20,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
12370,2024-04-02,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
12372,2023-12-30,Yogurt natural,Lácteos,4,0.9,3.6,QR,False,1.6094379124341003
12373,2024-09-07,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
12374,2023-08-16,Yogurt natural,Lácteos,1,0.9,0.9,QR,False,0.6931471805599453
12375,2024-07-03,Jamón de pavo,Embutidos,2,3.2,6.4,Tarjeta crédito,False,1.0986122886681098
12377,2024-03-26,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
12378,2024-01-30,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
12379,2024-09-30,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
12380,2023-06-05,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
12381,2023-12-30,Yogurt natural,Lácteos,1,0.9,0.9,Efectivo,False,0.6931471805599453
12386,2023-10-14,Papas precocinadas,Congelados,5,2.3,11.5,Tarjeta débito,False,1.791759469228055
12387,2024-03-30,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
12388,2023-05-15,Pasta de Tomate,Enlatados,1,0.75,0.75,QR,False,0.6931471805599453
12389,2024-07-10,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
12390,2023-11-30,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
12391,2023-12-10,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta débito,False,2.3978952727983707
12392,2024-06-15,Jamón de pavo,Embutidos,1,3.2,3.2,QR,False,0.6931471805599453
12394,2024-05-31,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
12395,2023-04-26,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
12397,2024-02-06,Yogurt natural,Lácteos,4,0.9,3.6,QR,False,1.6094379124341003
12398,2024-02-16,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
12399,2023-07-17,Yogurt natural,Lácteos,2,0.9,1.8,Transferencia,False,1.0986122886681098
12400,2024-07-30,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
12402,2024-09-14,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
12403,2023-04-15,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
12404,2023-10-25,Leche entera,Lácteos,3,1.2,3.6,Tarjeta débito,False,1.3862943611198906
12405,2023-06-15,Pollo entero,Carnes,2,4.5,9.0,Transferencia,False,1.0986122886681098
12406,2023-03-20,Pasta de Tomate,Enlatados,1,0.75,0.75,QR,False,0.6931471805599453
12408,2024-10-26,Bolsas plásticas,Descartables,3,0.1,0.3,Tarjeta crédito,False,1.3862943611198906
12409,2023-06-29,Bolsas plásticas,Descartables,7,0.1,0.7,Tarjeta crédito,False,2.0794415416798357
12410,2023-06-12,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
12411,2024-10-19,Bolsas plásticas,Descartables,11,0.1,1.1,Efectivo,False,2.4849066497880004
12412,2024-11-13,Bolsas plásticas,Descartables,10,0.1,1.0,Transferencia,False,2.3978952727983707
12413,2023-09-29,Carne molida,Carnes,1,5.8,5.8,QR,False,0.6931471805599453
12415,2023-04-08,Helado familiar,Lácteos,1,4.0,4.0,Transferencia,False,0.6931471805599453
12416,2023-04-19,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta crédito,False,1.0986122886681098
12417,2023-06-06,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
12418,2024-08-31,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
12419,2023-01-09,Helado familiar,Lácteos,1,4.0,4.0,QR,False,0.6931471805599453
12420,2024-02-04,Pollo entero,Carnes,1,4.5,4.5,QR,False,0.6931471805599453
12421,2023-07-12,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
12422,2023-09-14,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
12423,2024-11-05,Papas precocinadas,Congelados,3,2.3,6.9,QR,False,1.3862943611198906
